id_curriculo	categoria	aceitando_email	saiu_do_ifg
201	docente	True	False
51	tecnico_administrativo	True	False
633	tecnico_administrativo	True	False
1446	tecnico_administrativo	True	False
2057	docente	True	True
767	tecnico_administrativo	True	True
969	tecnico_administrativo	True	True
247	tecnico_administrativo	True	False
193	docente	True	False
333	tecnico_administrativo	True	False
129	docente	True	False
1268	docente	True	False
821	docente	True	False
1536	docente	True	False
28	docente	True	False
506	tecnico_administrativo	True	False
1535	docente	True	False
162	tecnico_administrativo	True	False
774	docente	True	False
194	docente	True	True
1516	tecnico_administrativo	True	True
753	tecnico_administrativo	True	True
1829	tecnico_administrativo	True	True
1602	tecnico_administrativo	True	False
2109	docente	True	False
367	docente	True	False
1008	docente	True	False
746	tecnico_administrativo	True	False
1408	tecnico_administrativo	True	False
422	docente	True	False
596	docente	True	False
1297	docente	True	False
1127	docente	True	False
1218	tecnico_administrativo	True	False
1646	docente	True	False
599	tecnico_administrativo	True	False
525	tecnico_administrativo	True	False
1176	tecnico_administrativo	True	False
37	tecnico_administrativo	True	False
1163	docente	True	False
791	tecnico_administrativo	True	True
984	tecnico_administrativo	True	False
423	docente	True	False
249	docente	True	False
1907	tecnico_administrativo	True	False
2020	docente	True	True
1717	docente	True	True
856	docente	True	False
220	tecnico_administrativo	True	False
1182	docente	True	False
815	docente	True	False
1300	tecnico_administrativo	True	False
1110	tecnico_administrativo	True	False
1666	tecnico_administrativo	True	False
1422	docente	True	False
517	docente	True	False
1669	tecnico_administrativo	True	False
172	tecnico_administrativo	True	False
191	docente	True	False
1256	tecnico_administrativo	True	False
1103	docente	True	False
2171	tecnico_administrativo	True	False
934	docente	True	False
128	docente	True	False
2139	tecnico_administrativo	True	False
2209	tecnico_administrativo	True	False
1201	docente	True	False
1909	tecnico_administrativo	True	False
1864	docente	True	False
1499	tecnico_administrativo	True	True
1011	tecnico_administrativo	True	False
216	tecnico_administrativo	True	False
852	docente	True	False
1372	docente	True	True
1862	tecnico_administrativo	True	False
867	docente	True	False
1004	tecnico_administrativo	True	False
1725	docente	True	False
1066	tecnico_administrativo	True	False
319	docente	True	False
681	tecnico_administrativo	True	False
1838	docente	True	False
1409	docente	True	False
1879	tecnico_administrativo	True	False
2135	tecnico_administrativo	True	False
623	docente	True	False
838	docente	True	False
331	docente	True	False
1503	tecnico_administrativo	True	False
891	docente	True	False
1222	tecnico_administrativo	True	False
741	tecnico_administrativo	True	False
1243	docente	True	False
145	docente	True	False
2065	tecnico_administrativo	True	False
1052	docente	True	False
475	tecnico_administrativo	True	True
25	tecnico_administrativo	True	True
1918	tecnico_administrativo	True	False
781	tecnico_administrativo	True	False
528	tecnico_administrativo	True	False
1280	docente	True	False
1089	docente	True	False
1582	tecnico_administrativo	True	False
2156	tecnico_administrativo	True	False
609	tecnico_administrativo	True	False
673	docente	True	False
722	docente	True	False
964	tecnico_administrativo	True	False
408	tecnico_administrativo	True	False
1482	docente	True	False
85	docente	True	False
712	docente	True	False
1814	docente	True	False
1388	docente	True	False
1014	docente	True	False
82	docente	True	False
705	tecnico_administrativo	True	False
415	docente	True	False
820	tecnico_administrativo	True	False
639	tecnico_administrativo	True	False
1463	tecnico_administrativo	True	False
632	docente	True	False
1896	tecnico_administrativo	True	False
112	tecnico_administrativo	True	False
1299	tecnico_administrativo	True	False
2014	tecnico_administrativo	True	False
530	docente	True	False
1191	tecnico_administrativo	True	False
1880	tecnico_administrativo	True	False
733	docente	True	False
1166	tecnico_administrativo	True	False
779	docente	True	False
148	docente	True	False
1823	tecnico_administrativo	True	False
273	tecnico_administrativo	True	False
189	tecnico_administrativo	True	False
511	tecnico_administrativo	True	False
2215	tecnico_administrativo	True	False
32	docente	True	False
13	tecnico_administrativo	True	False
1293	tecnico_administrativo	True	False
1689	docente	True	True
1895	tecnico_administrativo	True	False
1292	docente	True	False
1378	docente	True	False
583	docente	True	False
1334	docente	True	False
1574	docente	True	False
1429	tecnico_administrativo	True	False
843	tecnico_administrativo	True	False
443	docente	True	False
487	tecnico_administrativo	True	False
1660	docente	True	False
311	tecnico_administrativo	True	False
1791	docente	True	False
529	docente	True	False
2172	tecnico_administrativo	True	False
317	docente	True	False
1286	docente	True	False
873	tecnico_administrativo	True	False
137	docente	True	False
337	docente	True	False
1735	docente	True	False
1848	docente	True	False
1570	tecnico_administrativo	True	False
1830	docente	True	False
757	tecnico_administrativo	True	False
1690	docente	True	False
1433	tecnico_administrativo	True	False
1860	tecnico_administrativo	True	True
1252	tecnico_administrativo	True	False
2155	tecnico_administrativo	True	False
1253	tecnico_administrativo	True	False
1294	docente	True	True
304	docente	True	False
1901	tecnico_administrativo	True	False
386	docente	True	False
2117	tecnico_administrativo	True	False
946	docente	True	False
861	docente	True	False
398	tecnico_administrativo	True	False
202	docente	True	False
1122	docente	True	False
1930	tecnico_administrativo	True	True
1032	docente	True	False
1469	docente	True	False
442	tecnico_administrativo	True	False
470	tecnico_administrativo	True	False
2134	tecnico_administrativo	True	False
160	tecnico_administrativo	True	False
222	docente	True	False
388	docente	True	False
68	docente	True	False
701	docente	True	False
956	tecnico_administrativo	True	True
1208	tecnico_administrativo	True	True
697	docente	True	True
1816	tecnico_administrativo	True	True
589	docente	True	False
2191	tecnico_administrativo	True	False
1129	tecnico_administrativo	True	False
1748	docente	True	False
1524	tecnico_administrativo	True	False
1801	docente	True	False
343	docente	True	False
640	docente	True	False
309	docente	True	False
1435	docente	True	False
1002	tecnico_administrativo	True	True
1886	tecnico_administrativo	True	False
205	docente	True	False
548	docente	True	False
2102	tecnico_administrativo	True	False
909	tecnico_administrativo	True	False
1340	docente	True	False
2216	tecnico_administrativo	True	False
707	tecnico_administrativo	True	False
761	docente	True	True
1911	tecnico_administrativo	True	False
868	docente	True	False
637	docente	True	False
1914	tecnico_administrativo	True	False
2192	tecnico_administrativo	True	False
1313	tecnico_administrativo	True	False
650	docente	True	False
227	docente	True	False
1170	tecnico_administrativo	True	False
175	tecnico_administrativo	True	False
1620	tecnico_administrativo	True	False
1264	docente	True	False
2033	tecnico_administrativo	True	False
1629	docente	True	False
1112	tecnico_administrativo	True	False
672	docente	True	False
2130	tecnico_administrativo	True	False
851	tecnico_administrativo	True	False
1051	tecnico_administrativo	True	False
1916	tecnico_administrativo	True	False
429	docente	True	False
1491	docente	True	False
76	docente	True	False
582	tecnico_administrativo	True	False
376	tecnico_administrativo	True	False
1447	docente	True	False
1151	tecnico_administrativo	True	False
1645	tecnico_administrativo	True	False
353	docente	True	False
1548	docente	True	False
2037	tecnico_administrativo	True	False
1124	tecnico_administrativo	True	False
670	docente	True	False
2197	docente	True	False
1793	docente	True	False
860	tecnico_administrativo	True	False
2115	tecnico_administrativo	True	False
2028	tecnico_administrativo	True	False
1929	tecnico_administrativo	True	False
1137	docente	True	False
356	docente	True	False
1943	tecnico_administrativo	True	False
213	tecnico_administrativo	True	False
2220	docente	True	False
93	docente	True	False
1279	docente	True	False
923	docente	True	False
478	docente	True	False
1953	tecnico_administrativo	True	False
2060	tecnico_administrativo	True	False
134	docente	True	False
1947	tecnico_administrativo	True	False
1277	docente	True	False
1624	tecnico_administrativo	True	False
260	docente	True	False
1815	tecnico_administrativo	True	False
2090	docente	True	False
459	docente	True	False
389	docente	True	False
1026	tecnico_administrativo	True	False
1174	docente	True	False
803	docente	True	False
285	docente	True	False
1621	tecnico_administrativo	True	False
102	tecnico_administrativo	True	False
572	docente	True	False
1701	docente	True	False
571	docente	True	False
1204	docente	True	False
36	tecnico_administrativo	True	False
807	docente	True	False
631	docente	True	False
1445	docente	True	False
1714	tecnico_administrativo	True	False
1261	docente	True	False
345	docente	True	False
2062	docente	True	False
124	tecnico_administrativo	True	False
1033	docente	True	False
2	docente	True	False
1518	tecnico_administrativo	True	False
1330	docente	True	False
917	tecnico_administrativo	True	False
301	docente	True	True
1111	tecnico_administrativo	True	False
456	tecnico_administrativo	True	True
1442	tecnico_administrativo	True	False
1205	tecnico_administrativo	True	True
1010	docente	True	False
465	tecnico_administrativo	True	False
2045	tecnico_administrativo	True	False
1515	docente	True	False
578	tecnico_administrativo	True	False
256	tecnico_administrativo	True	False
115	docente	True	False
477	docente	True	False
1897	tecnico_administrativo	True	False
966	docente	True	False
607	docente	True	False
1351	docente	True	False
1763	docente	True	False
782	docente	True	False
1199	tecnico_administrativo	True	False
1367	docente	True	False
43	docente	True	False
117	docente	True	False
915	docente	True	False
1329	docente	True	True
1715	docente	True	False
1619	tecnico_administrativo	True	False
1257	tecnico_administrativo	True	False
1067	tecnico_administrativo	True	False
794	tecnico_administrativo	True	False
844	docente	True	False
1368	tecnico_administrativo	True	False
699	docente	True	False
1543	docente	True	False
628	tecnico_administrativo	True	False
2076	docente	True	False
1924	tecnico_administrativo	True	False
1215	docente	True	False
1134	docente	True	False
1910	tecnico_administrativo	True	False
1102	tecnico_administrativo	True	False
1912	tecnico_administrativo	True	False
1165	docente	True	False
1975	tecnico_administrativo	True	False
1588	tecnico_administrativo	True	False
1058	docente	True	False
876	tecnico_administrativo	True	False
94	tecnico_administrativo	True	False
310	docente	True	False
1806	docente	True	False
1835	tecnico_administrativo	True	False
1751	tecnico_administrativo	True	False
1505	docente	True	False
432	tecnico_administrativo	True	False
1229	tecnico_administrativo	True	False
1206	docente	True	False
105	tecnico_administrativo	True	False
1063	docente	True	False
1438	docente	True	False
1254	tecnico_administrativo	True	False
520	docente	True	False
1684	docente	True	False
622	docente	True	False
322	docente	True	False
1547	tecnico_administrativo	True	True
2178	tecnico_administrativo	True	False
372	docente	True	False
726	docente	True	False
89	tecnico_administrativo	True	False
846	tecnico_administrativo	True	False
714	tecnico_administrativo	True	False
1868	tecnico_administrativo	True	False
698	tecnico_administrativo	True	False
499	docente	True	False
1955	tecnico_administrativo	True	False
1401	docente	True	False
1613	tecnico_administrativo	True	False
614	tecnico_administrativo	True	False
20	tecnico_administrativo	True	False
2024	tecnico_administrativo	True	False
19	tecnico_administrativo	True	False
1319	docente	True	False
29	docente	True	False
1724	docente	True	False
700	docente	True	False
328	docente	True	False
1196	docente	True	False
1266	docente	True	False
1986	tecnico_administrativo	True	False
598	docente	True	False
1919	tecnico_administrativo	True	False
981	tecnico_administrativo	True	False
259	docente	True	False
1550	docente	True	True
1466	tecnico_administrativo	True	False
1009	tecnico_administrativo	True	False
1278	docente	True	False
1878	tecnico_administrativo	True	False
1928	tecnico_administrativo	True	False
1119	docente	True	False
734	docente	True	False
2010	tecnico_administrativo	True	False
349	docente	True	False
1130	tecnico_administrativo	True	False
1434	docente	True	False
1284	docente	True	False
346	tecnico_administrativo	True	False
979	tecnico_administrativo	True	False
16	tecnico_administrativo	True	False
1890	tecnico_administrativo	True	False
907	docente	True	False
1496	tecnico_administrativo	True	False
1658	docente	True	False
2128	tecnico_administrativo	True	False
1769	tecnico_administrativo	True	False
100	tecnico_administrativo	True	False
962	tecnico_administrativo	True	False
1126	docente	True	False
1817	tecnico_administrativo	True	False
359	tecnico_administrativo	True	False
608	docente	True	False
1877	tecnico_administrativo	True	False
1780	docente	True	False
787	tecnico_administrativo	True	False
990	tecnico_administrativo	True	False
2058	tecnico_administrativo	True	False
627	tecnico_administrativo	True	False
1042	docente	True	False
1244	docente	True	False
1576	tecnico_administrativo	True	False
10	docente	True	False
2026	tecnico_administrativo	True	False
1079	tecnico_administrativo	True	False
1044	tecnico_administrativo	True	False
1778	tecnico_administrativo	True	False
278	docente	True	False
797	tecnico_administrativo	True	False
1993	tecnico_administrativo	True	False
1832	docente	True	False
1999	tecnico_administrativo	True	False
723	docente	True	False
914	docente	True	False
1057	docente	True	False
749	tecnico_administrativo	True	True
209	tecnico_administrativo	True	False
1399	docente	True	False
703	docente	True	False
380	tecnico_administrativo	True	False
1920	tecnico_administrativo	True	False
1143	docente	True	False
1927	tecnico_administrativo	True	False
1728	docente	True	True
1858	tecnico_administrativo	True	True
651	docente	True	False
1899	tecnico_administrativo	True	False
1852	docente	True	False
1903	tecnico_administrativo	True	False
515	docente	True	False
1034	docente	True	False
2031	tecnico_administrativo	True	False
1694	docente	True	False
559	docente	True	False
1020	docente	True	False
2163	docente	True	False
1557	tecnico_administrativo	True	False
2040	tecnico_administrativo	True	False
1991	tecnico_administrativo	True	False
92	tecnico_administrativo	True	False
351	docente	True	False
1493	tecnico_administrativo	True	False
1766	tecnico_administrativo	True	False
735	docente	True	False
1217	docente	True	False
1414	docente	True	False
2011	tecnico_administrativo	True	False
166	docente	True	False
1904	tecnico_administrativo	True	False
2074	docente	True	False
449	tecnico_administrativo	True	False
411	docente	True	True
921	docente	True	False
2213	docente	True	False
2013	tecnico_administrativo	True	False
1569	docente	True	False
6	docente	True	False
239	tecnico_administrativo	True	False
63	tecnico_administrativo	True	False
1320	docente	True	False
1258	docente	True	False
1957	tecnico_administrativo	True	False
181	tecnico_administrativo	True	False
1923	tecnico_administrativo	True	False
403	tecnico_administrativo	True	False
2086	docente	True	False
802	docente	True	False
1159	docente	True	False
1335	docente	True	False
491	docente	True	False
874	docente	True	False
2214	tecnico_administrativo	True	False
1255	docente	True	False
1328	tecnico_administrativo	True	True
652	tecnico_administrativo	True	True
900	tecnico_administrativo	True	False
104	tecnico_administrativo	True	False
2038	tecnico_administrativo	True	False
1875	tecnico_administrativo	True	False
1104	docente	True	False
2210	docente	True	False
790	tecnico_administrativo	True	False
635	tecnico_administrativo	True	False
1173	docente	True	False
77	docente	True	False
1423	docente	True	False
1371	tecnico_administrativo	True	False
521	docente	True	False
2187	tecnico_administrativo	True	False
1653	docente	True	False
505	docente	True	False
113	tecnico_administrativo	True	False
561	docente	True	False
158	docente	True	False
2069	docente	True	False
1664	docente	True	False
1965	tecnico_administrativo	True	False
106	tecnico_administrativo	True	False
999	docente	True	False
913	docente	True	False
1776	docente	True	False
1013	docente	True	False
1960	tecnico_administrativo	True	False
288	tecnico_administrativo	True	False
780	docente	True	False
1324	docente	True	False
2217	docente	True	False
961	docente	True	False
295	tecnico_administrativo	True	False
500	docente	True	False
1073	docente	True	False
72	docente	True	False
402	docente	True	False
1983	tecnico_administrativo	True	False
150	tecnico_administrativo	True	False
1200	docente	True	False
230	docente	True	False
1872	tecnico_administrativo	True	False
1553	tecnico_administrativo	True	False
1450	tecnico_administrativo	True	False
771	docente	True	False
541	docente	True	False
2067	tecnico_administrativo	True	False
742	tecnico_administrativo	True	False
1679	tecnico_administrativo	True	False
496	tecnico_administrativo	True	False
2008	tecnico_administrativo	True	False
67	docente	True	False
677	tecnico_administrativo	True	False
1538	tecnico_administrativo	True	False
674	tecnico_administrativo	True	False
197	docente	True	False
1699	docente	True	False
179	tecnico_administrativo	True	False
1992	tecnico_administrativo	True	False
1627	docente	True	False
363	docente	True	False
925	tecnico_administrativo	True	False
1527	tecnico_administrativo	True	False
2061	docente	True	False
1178	docente	True	False
2136	docente	True	False
221	docente	True	False
433	tecnico_administrativo	True	False
1600	tecnico_administrativo	True	False
1692	tecnico_administrativo	True	False
950	docente	True	False
2123	tecnico_administrativo	True	False
1671	tecnico_administrativo	True	False
612	docente	True	False
1906	tecnico_administrativo	True	False
265	docente	True	False
479	docente	True	False
1695	docente	True	False
1341	docente	True	False
759	docente	True	False
2012	tecnico_administrativo	True	False
1454	docente	True	False
1407	docente	True	False
796	tecnico_administrativo	True	False
2081	docente	True	False
2143	tecnico_administrativo	True	False
375	docente	True	False
1326	tecnico_administrativo	True	False
2204	tecnico_administrativo	True	False
42	tecnico_administrativo	True	False
377	tecnico_administrativo	True	True
2056	tecnico_administrativo	True	False
407	docente	True	False
492	docente	True	False
845	docente	True	False
1720	tecnico_administrativo	True	False
1028	docente	True	False
1615	docente	True	False
2179	tecnico_administrativo	True	False
1192	tecnico_administrativo	True	False
580	docente	True	False
1362	docente	True	False
606	docente	True	False
1175	tecnico_administrativo	True	False
382	docente	True	False
444	docente	True	False
266	docente	True	False
1922	tecnico_administrativo	True	False
2224	docente	True	False
1968	docente	True	False
1285	tecnico_administrativo	True	False
1883	tecnico_administrativo	True	False
2194	tecnico_administrativo	True	False
1060	docente	True	False
152	docente	True	False
1892	tecnico_administrativo	True	False
766	tecnico_administrativo	True	False
424	docente	True	False
1357	tecnico_administrativo	True	False
1093	docente	True	False
340	docente	True	False
357	tecnico_administrativo	True	False
1978	tecnico_administrativo	True	False
2126	tecnico_administrativo	True	False
138	docente	True	False
1350	tecnico_administrativo	True	False
1306	docente	True	False
188	docente	True	False
2029	tecnico_administrativo	True	False
427	tecnico_administrativo	True	False
2132	docente	True	False
1339	docente	True	False
1125	docente	True	False
18	docente	True	False
2184	tecnico_administrativo	True	False
1246	docente	True	False
2114	tecnico_administrativo	True	False
1055	tecnico_administrativo	True	False
1228	tecnico_administrativo	True	False
1632	docente	True	False
1625	docente	True	False
2208	tecnico_administrativo	True	False
392	docente	True	False
159	docente	True	False
1188	docente	True	False
1623	tecnico_administrativo	True	False
348	tecnico_administrativo	True	False
1520	docente	True	False
494	docente	True	False
817	docente	True	False
108	tecnico_administrativo	True	False
1308	docente	True	False
257	tecnico_administrativo	True	False
2000	tecnico_administrativo	True	False
2002	tecnico_administrativo	True	False
1107	tecnico_administrativo	True	False
365	docente	True	False
557	docente	True	False
932	docente	True	False
2006	tecnico_administrativo	True	False
1867	docente	True	False
17	tecnico_administrativo	True	False
90	docente	True	False
280	tecnico_administrativo	True	False
1798	docente	True	False
120	tecnico_administrativo	True	False
404	docente	True	False
740	docente	True	False
955	docente	True	False
2167	docente	True	False
989	docente	True	False
2021	tecnico_administrativo	True	False
1053	docente	True	False
751	docente	True	False
1874	tecnico_administrativo	True	False
1789	docente	True	False
507	docente	True	False
339	docente	True	False
111	docente	True	False
944	tecnico_administrativo	True	False
344	tecnico_administrativo	True	False
208	docente	True	False
687	tecnico_administrativo	True	False
850	tecnico_administrativo	True	False
1601	docente	True	False
1887	tecnico_administrativo	True	False
1891	tecnico_administrativo	True	False
1331	tecnico_administrativo	True	False
1853	tecnico_administrativo	True	False
91	tecnico_administrativo	True	False
877	tecnico_administrativo	True	False
1668	docente	True	False
212	tecnico_administrativo	True	False
1202	tecnico_administrativo	True	False
2122	tecnico_administrativo	True	False
1764	docente	True	False
1354	docente	True	False
383	tecnico_administrativo	True	False
1428	docente	True	False
1135	docente	True	False
568	docente	True	False
1900	tecnico_administrativo	True	False
1356	docente	True	False
1869	tecnico_administrativo	True	False
2137	tecnico_administrativo	True	False
397	tecnico_administrativo	True	False
967	docente	True	False
22	tecnico_administrativo	True	False
1530	tecnico_administrativo	True	False
664	tecnico_administrativo	True	False
2133	docente	True	False
1426	tecnico_administrativo	True	False
434	docente	True	False
1917	tecnico_administrativo	True	False
1573	docente	True	False
1951	tecnico_administrativo	True	False
1161	tecnico_administrativo	True	False
1358	docente	True	False
865	docente	True	False
1932	tecnico_administrativo	True	False
1558	docente	True	False
1804	docente	True	False
219	docente	True	False
1758	tecnico_administrativo	True	False
1327	docente	True	False
858	tecnico_administrativo	True	False
229	docente	True	False
430	docente	True	False
719	docente	True	False
1944	tecnico_administrativo	True	False
1979	tecnico_administrativo	True	False
7	docente	True	False
1984	tecnico_administrativo	True	False
1321	docente	True	False
1952	docente	True	False
641	docente	True	False
1988	tecnico_administrativo	True	False
1956	tecnico_administrativo	True	False
62	docente	True	False
1958	tecnico_administrativo	True	False
290	tecnico_administrativo	True	False
8	tecnico_administrativo	True	False
2072	tecnico_administrativo	True	False
2211	docente	True	False
244	docente	True	False
1648	docente	True	False
695	tecnico_administrativo	True	False
1575	tecnico_administrativo	True	False
1473	docente	True	False
1552	docente	True	False
2212	tecnico_administrativo	True	False
215	tecnico_administrativo	True	False
1649	docente	True	False
1094	tecnico_administrativo	True	False
657	tecnico_administrativo	True	False
1980	tecnico_administrativo	True	False
1982	tecnico_administrativo	True	False
899	docente	True	False
1731	docente	True	False
2225	tecnico_administrativo	True	False
1092	docente	True	False
1472	docente	True	False
1994	tecnico_administrativo	True	False
1439	docente	True	False
1591	tecnico_administrativo	True	False
562	tecnico_administrativo	True	False
1996	docente	True	False
1154	docente	True	False
2046	tecnico_administrativo	True	False
1697	docente	True	False
975	docente	True	False
1413	tecnico_administrativo	True	False
55	tecnico_administrativo	True	False
308	tecnico_administrativo	True	False
1219	docente	True	False
1152	docente	True	False
2015	tecnico_administrativo	True	False
293	tecnico_administrativo	True	False
1532	docente	True	False
155	tecnico_administrativo	True	False
512	tecnico_administrativo	True	False
656	tecnico_administrativo	True	False
2064	tecnico_administrativo	True	False
1813	tecnico_administrativo	True	False
1460	docente	True	False
577	docente	True	False
1343	docente	True	False
822	docente	True	False
2154	tecnico_administrativo	True	False
1657	docente	True	False
1885	tecnico_administrativo	True	False
2063	docente	True	False
1616	tecnico_administrativo	True	False
1888	tecnico_administrativo	True	False
144	docente	True	True
1893	tecnico_administrativo	True	False
904	tecnico_administrativo	True	False
254	docente	True	False
1597	tecnico_administrativo	True	False
646	docente	True	False
1913	tecnico_administrativo	True	False
362	tecnico_administrativo	True	False
1181	tecnico_administrativo	True	False
2087	docente	True	False
1209	docente	True	False
1931	tecnico_administrativo	True	False
814	docente	True	False
1934	tecnico_administrativo	True	False
2080	tecnico_administrativo	True	False
1938	tecnico_administrativo	True	False
284	tecnico_administrativo	True	False
1765	docente	True	False
84	docente	True	False
1333	docente	True	False
2150	tecnico_administrativo	True	False
1644	docente	True	False
514	tecnico_administrativo	True	False
485	tecnico_administrativo	True	False
1471	docente	True	False
323	tecnico_administrativo	True	False
1497	tecnico_administrativo	True	False
668	tecnico_administrativo	True	False
1948	tecnico_administrativo	True	False
1805	docente	True	False
1190	tecnico_administrativo	True	False
1954	tecnico_administrativo	True	False
1598	docente	True	False
1831	docente	True	False
14	docente	True	False
1027	docente	True	False
789	docente	True	False
2019	tecnico_administrativo	True	False
1464	docente	True	False
292	docente	True	False
587	docente	True	False
1843	tecnico_administrativo	True	False
1973	tecnico_administrativo	True	False
1974	tecnico_administrativo	True	False
682	docente	True	False
831	tecnico_administrativo	True	False
1479	tecnico_administrativo	True	False
1977	tecnico_administrativo	True	False
1374	docente	True	False
1987	tecnico_administrativo	True	False
696	tecnico_administrativo	True	False
669	tecnico_administrativo	True	False
11	docente	True	False
1332	docente	True	False
199	tecnico_administrativo	True	False
1631	tecnico_administrativo	True	False
1494	tecnico_administrativo	True	False
1035	docente	True	False
901	tecnico_administrativo	True	False
732	docente	True	False
1985	tecnico_administrativo	True	False
702	tecnico_administrativo	True	False
1989	tecnico_administrativo	True	False
1047	docente	True	False
1359	docente	True	False
1969	tecnico_administrativo	True	False
1753	docente	True	False
510	tecnico_administrativo	True	False
1693	docente	True	False
401	tecnico_administrativo	True	False
1131	docente	True	False
23	docente	True	False
2005	tecnico_administrativo	True	False
1015	tecnico_administrativo	True	False
793	docente	True	False
1309	tecnico_administrativo	True	False
1529	tecnico_administrativo	True	False
1455	tecnico_administrativo	True	False
2138	docente	True	False
1742	docente	True	False
210	docente	True	False
61	docente	True	False
70	tecnico_administrativo	True	False
2036	tecnico_administrativo	True	False
816	docente	True	False
64	tecnico_administrativo	True	False
991	docente	True	False
324	docente	True	False
992	docente	True	False
1071	docente	True	False
2049	tecnico_administrativo	True	False
752	docente	True	False
2169	docente	True	False
1180	docente	True	False
142	docente	True	False
2185	tecnico_administrativo	True	True
1566	docente	True	False
993	tecnico_administrativo	True	False
1290	tecnico_administrativo	True	False
405	docente	True	False
649	docente	True	False
978	tecnico_administrativo	True	False
1478	tecnico_administrativo	True	False
951	docente	True	False
716	tecnico_administrativo	True	False
2032	tecnico_administrativo	True	False
2034	tecnico_administrativo	True	False
1476	docente	True	False
1272	tecnico_administrativo	True	False
1783	docente	True	False
2039	tecnico_administrativo	True	False
1038	docente	True	False
240	docente	True	False
889	tecnico_administrativo	True	False
3	tecnico_administrativo	True	False
1400	tecnico_administrativo	True	False
995	tecnico_administrativo	True	False
1393	tecnico_administrativo	True	False
107	docente	True	False
1849	docente	True	False
1091	docente	True	False
1054	docente	True	True
98	tecnico_administrativo	True	False
938	tecnico_administrativo	True	False
1970	tecnico_administrativo	True	False
2050	tecnico_administrativo	True	False
1976	tecnico_administrativo	True	False
2200	docente	True	False
2198	tecnico_administrativo	True	False
1106	docente	True	False
332	tecnico_administrativo	True	False
834	tecnico_administrativo	True	False
1427	docente	True	False
1121	tecnico_administrativo	True	False
187	tecnico_administrativo	True	False
140	docente	True	True
1997	tecnico_administrativo	True	False
2125	docente	True	False
1687	docente	True	False
942	docente	True	False
38	tecnico_administrativo	True	False
281	docente	True	False
1935	tecnico_administrativo	True	False
1227	docente	True	False
2148	tecnico_administrativo	True	False
466	docente	True	False
1844	tecnico_administrativo	True	False
839	tecnico_administrativo	True	False
2022	tecnico_administrativo	True	False
1240	docente	True	False
252	docente	True	False
325	docente	True	False
937	docente	True	False
518	tecnico_administrativo	True	False
1634	tecnico_administrativo	True	False
1262	docente	True	False
65	tecnico_administrativo	True	False
2177	docente	True	False
777	tecnico_administrativo	True	False
776	tecnico_administrativo	True	False
498	docente	True	False
1231	tecnico_administrativo	True	True
1859	tecnico_administrativo	True	False
1158	tecnico_administrativo	True	False
1537	docente	True	True
1876	tecnico_administrativo	True	False
1739	docente	True	True
1967	tecnico_administrativo	True	False
965	tecnico_administrativo	True	False
410	docente	True	True
1355	docente	True	False
671	tecnico_administrativo	True	False
1630	tecnico_administrativo	True	False
133	docente	True	True
538	tecnico_administrativo	True	True
1609	tecnico_administrativo	True	False
1348	tecnico_administrativo	True	False
1467	docente	True	False
556	docente	True	False
1233	docente	True	False
659	docente	True	True
581	docente	True	False
169	tecnico_administrativo	True	True
1606	tecnico_administrativo	True	True
960	docente	True	False
1726	tecnico_administrativo	True	False
1117	tecnico_administrativo	True	True
980	docente	True	False
1247	docente	True	True
1525	docente	True	False
1618	docente	True	False
44	tecnico_administrativo	True	True
1198	docente	True	False
823	tecnico_administrativo	True	False
1578	docente	True	False
982	tecnico_administrativo	True	False
928	tecnico_administrativo	True	False
1785	docente	True	False
218	docente	True	False
441	tecnico_administrativo	True	False
1863	docente	True	False
109	docente	True	False
330	docente	True	False
341	docente	True	False
1870	docente	True	False
192	docente	True	False
805	tecnico_administrativo	True	False
1556	tecnico_administrativo	True	False
1432	docente	True	False
1214	docente	True	False
1317	docente	True	False
922	docente	True	False
1773	docente	True	False
352	docente	True	False
885	tecnico_administrativo	True	False
1819	docente	True	False
78	docente	True	False
545	docente	True	False
624	docente	True	False
1523	docente	True	False
549	docente	True	False
1315	docente	True	False
255	docente	True	False
1128	docente	True	False
1810	docente	True	False
600	docente	True	False
1325	docente	True	False
1420	tecnico_administrativo	True	False
870	docente	True	False
39	docente	True	False
1323	docente	True	False
482	docente	True	False
1580	tecnico_administrativo	True	False
1542	docente	True	False
1410	docente	True	False
251	tecnico_administrativo	True	False
1138	docente	True	False
1230	docente	True	False
1145	tecnico_administrativo	True	False
118	tecnico_administrativo	True	False
837	docente	True	False
1075	docente	True	False
613	docente	True	False
461	tecnico_administrativo	True	False
895	tecnico_administrativo	True	False
176	docente	True	False
418	tecnico_administrativo	True	False
426	docente	True	False
2092	docente	True	False
171	tecnico_administrativo	True	False
59	docente	True	False
1236	docente	True	False
570	docente	True	False
857	tecnico_administrativo	True	False
1379	docente	True	False
1183	docente	True	False
1023	docente	True	False
755	docente	True	False
863	docente	True	False
1667	docente	True	False
824	docente	True	False
1827	docente	True	False
276	tecnico_administrativo	True	False
957	docente	True	False
488	tecnico_administrativo	True	False
1139	docente	True	False
1533	docente	True	False
236	docente	True	False
1744	docente	True	False
522	docente	True	False
81	docente	True	False
474	docente	True	False
1651	docente	True	False
450	docente	True	False
289	docente	True	False
86	tecnico_administrativo	True	False
483	tecnico_administrativo	True	False
1118	docente	True	False
754	tecnico_administrativo	True	False
1377	docente	True	False
1857	tecnico_administrativo	True	False
